"UF";"CódigoDoCliente";"CodigoBanheiro";"LocalBanheiro SetorPredio";"TipoBanheiro";"CodigoEquipamento";"CódigoDoProduto";"HoraLiga";"HoraDesliga";"CodigoAroma";"DescriçaoAroma";"UltimaTroca";"Peso Refil";"SoltarNevoa";"PararNevoa"
"SP";4525;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/11/2016";;"90";"180"
"SP";4526;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"31/10/2016";;"90";"180"
"SP";4531;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"28/09/2016";;"120";"180"
"SP";4532;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4533;;"LOJA";;;"ARO-25T";"09:00";"23:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4534;;"LOJA";;;"ARO-25T";"08:00";"19:00";248;"114 - HAVAIANAS";"28/09/2016";;"90";"180"
"SP";4535;;"LOJA";;;"ARO-25T";;;248;"114 - HAVAIANAS";"28/09/2016";;;
"SP";4536;;"LOJAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"30/09/2016";;"120";"180"
"SP";4537;;"LOJAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"30/09/2016";;"120";"180"
"SP";4538;;"LOJA";;;"ARO-25T";"09:30";"19:30";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4540;;"LOJA";;;"ARO-25T";"10:00";"18:00";248;"114 - HAVAIANAS";"08/11/2016";;"180";"180"
"SP";4541;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/11/2016";;"90";"180"
"SP";4542;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"90";"180"
"SP";4543;;"RECEPÇÃO";;;"ARO-25T";"09:00";"19:00";117;"96 - LIME BASIL";"22/02/2222";;"80";"180"
"SP";4545;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"09/11/2016";;"90";"180"
"SP";4546;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"14/10/2016";;"120";"180"
"SP";4547;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"09/11/2016";;"90";"180"
"SP";4548;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"07/10/2016";;"150";"180"
"SP";4549;;"LOJA";;;"ARO-25T";"11:00";"21:00";248;"114 - HAVAIANAS";"07/10/2016";;"90";"180"
"SP";4550;;"CENTAURO - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"SARAIVAS";"FEM";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;;"SARAIVA";"MASC";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;;"AO LADO AMBULATORIO";;;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"SOCIETÁ - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"SOCIETÁ - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"CENTAURO - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"MULTICOISAS";"FEM";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;;"ESPAÇO PRANA - ALÇAPAO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"ESPAÇO PRANA - ALÇAPAO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"PRAÇA ALIMENTAÇÃO - ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"PRAÇA ALIMENTAÇÃO - ALÇAPÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"LACOSTE 2 ARMARIO E 1 ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"LACOSTE 2 ARMARIO E 1 ALÇAPÃO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"OUTBACK ALÇAPÃO";"FEM";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4550;;"OUTBACK ARMARIO";"MASC";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"40"
"SP";4550;;"MULTICOISAS";"MASC";;"ARO-500T";"10:00";"22:00";251;"115 - VERBENA";"22/02/2222";;"04:30";"03:30"
"SP";4550;;" ALÇAPAO";"FRAUDÁRIO";;"ARO-25T";"10:00";"22:00";250;"115 - VERBENA";"22/02/2222";;"90";"120"
"SP";4551;;"LOJA HAVAIANAS";;;"ARO-25T";"10:30";"22:30";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4552;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:30";"22:30";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4553;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4554;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4555;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4556;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"10/11/2016";;"120";"180"
"SP";4557;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/10/2016";;"120";"180"
"SP";4558;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4559;;"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"07/10/2016";;"140";"180"
"SP";4560;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4561;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"90";"180"
"SP";4562;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4563;;"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"07/10/2016";;"120";"180"
"SP";4564;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"120";"180"
"SP";4565;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"22/11/2016";;"66";"180"
"SP";4566;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"23/11/2016";;"66";"180"
"SP";4567;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"19:00";35;"14 - chanel bobson I";"22/11/2016";;"96";"180"
"SP";4568;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4569;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4570;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4571;;"lojas havaians";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"11/11/2016";;"84";"180"
"SP";4574;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4575;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"14/10/2016";;"66";"180"
"SP";4576;;"WC";"MASC";;"ARO-25T";"07:00";"20:00";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4576;;"WC";"FEM";;"ARO-25T";"07:00";"20:00";250;"115 - VERBENA";"22/02/2222";;"60";"180"
"SP";4577;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"66";"180"
"SP";4578;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"25/11/2016";;"84";"180"
"SP";4579;;"LOJA";;;"ARO-25T";"08:00";"23:00";248;"114 - HAVAIANAS";"26/10/2016";;"33";"120"
"SP";4580;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"45";"120"
"SP";4581;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"26/10/2016";;"60";"120"
"SP";4582;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"84";"180"
"SP";4583;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"26/10/2016";;"84";"180"
"SP";4584;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"26/10/2016";;"66";"180"
"SP";4585;;"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"26/10/2016";;"96";"180"
"SP";4586;;"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4587;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"26/10/2016";;"66";"180"
"SP";4588;;"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"26/10/2016";;"84";"180"
"SP";4589;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"25/11/2016";;"66";"180"
"SP";4591;;"LOJA";;;"ARO-25T";"10:00";"19:00";248;"114 - HAVAIANAS";"21/11/2006";;;
"SP";4595;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"04/11/2016";;"66";"180"
"SP";4596;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"07/11/2016";;"66";"180"
"SP";4597;;"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"31/10/2016";;"96";"180"
"SP";4599;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"03/11/2016";;"84";"180"
"SP";4600;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"03/11/2016";;"84";"180"
"SP";4601;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"31/10/2016";;"66";"180"
"SP";4602;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"31/10/2016";;"66";"180"
"SP";4603;;"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"31/10/2016";;"96";"180"
"SP";4604;;"LOJA";;;"ARO-25T";"08:00";"18:00";248;"114 - HAVAIANAS";"04/11/2016";;"84";"180"
"SP";4605;;"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";"31/10/2016";;"96";"180"
"SP";4606;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"03/11/2016";;"84";"180"
"SP";4607;;"LOJA";;;"ARO-25T";"08:00";"19:00";248;"114 - HAVAIANAS";"04/11/2016";;"72";"180"
"SP";4608;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"03/11/2016";;"66";"180"
"SP";4609;;"LOJA";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"03/11/2016";;"84";"180"
"SP";4611;;"LOJA";;;"ARO-25T";"10:00";"19:00";248;"114 - HAVAIANAS";"11/11/2016";;"90";"180"
"SP";4612;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"08/11/2016";;"60";"180"
"SP";4613;;"LOJA";;;"ARO-25T";"09:00";"20:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4614;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"11/11/2016";;"66";"180"
"SP";4617;;"LOJA";;;"ARO-500T";"10:00";"22:00";248;"114 - HAVAIANAS";;;;
"SP";4618;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4619;;"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"19:00";248;"114 - HAVAIANAS";"18/11/2016";;"84";"180"
"SP";4620;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"16/11/2016";;"66";"180"
"SP";4621;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"18/11/2016";;"66";"180"
"SP";4622;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"16/11/2016";;"66";"180"
"SP";4623;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"18/11/2016";;"66";"180"
"SP";4624;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"21/11/2016";;"66";"180"
"SP";4625;;"LOJAS HAVAIANAS";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4626;;"LOJAS HAVAIANAS";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";;;"96";"180"
"SP";4629;;"LOJA";;;"ARO-25T";"10:00";"19:00";248;"114 - HAVAIANAS";"21/11/2016";;"96";"180"
"SP";4630;;"LOJA";;;"ARO-25T";"09:00";"20:00";248;"114 - HAVAIANAS";"21/11/2016";;"72";"180"
"SP";4631;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4632;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4635;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4636;;"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";"23/11/2016";;"30";"90"
"SP";4637;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4638;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4639;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"24/11/2016";;"66";"180"
"SP";4640;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4641;;"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";;;"90";"180"
"SP";4642;;"LOJA";;;"ARO-25T";"09:00";"18:00";248;"114 - HAVAIANAS";;;"90";"180"
"SP";4643;;"LOJA";;;"ARO-25T";"10:00";"20:00";248;"114 - HAVAIANAS";;;"30";"60"
"SP";4644;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4645;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"22/11/2016";;"30";"90"
"SP";4646;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4647;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"22/11/2016";;"30";"90"
"SP";4648;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";"22/11/2016";;"30";"90"
"SP";4649;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4650;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"66";"180"
"SP";4651;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4652;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4653;;"LOJA";;;"ARO-25T";"10:00";"22:00";248;"114 - HAVAIANAS";;;"30";"90"
"SP";4654;;"LOJA";;;"ARO-25T";"09:00";"21:00";248;"114 - HAVAIANAS";;;"30";"90"
